date,o/c,volume,low,high,name
2013-02-08,0.0,0.8361305071453754,0.9946529562982006,1.0008226221079692,BRK.B
2013-02-11,0.003386004514672669,0.4926639466834884,0.9956905397085986,1.0004104247896572,BRK.B
2013-02-12,-0.006490161738951373,0.6658065924221369,0.9993818893581953,1.0094776965076748,BRK.B
2013-02-13,-0.0025583299222267705,0.6837794911738599,0.9986696684404421,1.0049119934506754,BRK.B
2013-02-14,-0.014002452984464333,1.399234820986238,1.0,1.0150245298446443,BRK.B
2013-02-15,-0.0013046969088718933,1.45139529888526,0.9958851866720193,1.0015054195102369,BRK.B
2013-02-19,-0.010402080416083136,1.197290884080232,0.9971994398879775,1.011002200440088,BRK.B
2013-02-20,0.009096302155428136,1.5026906217201468,0.9889262408542614,1.0034605497330433,BRK.B
2013-02-21,-0.0007992806474173074,1.7215190364907371,0.995803776601059,1.0045958637226495,BRK.B
2013-02-22,-0.007064676616915361,0.9623873300534421,0.9972139303482587,1.0076616915422885,BRK.B
2013-02-25,0.03105956359347353,1.6287799952609614,0.9675643797916257,1.0025555337133871,BRK.B
2013-02-26,0.003331650681473986,1.2297481530992598,0.9919232710752146,1.0196870267541647,BRK.B
2013-02-27,-0.02667883952120101,1.2055517195313346,1.0,1.0272874822479205,BRK.B
2013-02-28,-0.007097791798107244,2.4769947650763617,0.9987184542586751,1.0087736593059937,BRK.B
2013-03-01,-0.005914243469689446,1.3431671911846672,0.9900443568260227,1.007885657959586,BRK.B
2013-03-04,-0.002852646075152531,1.2039888587703151,0.9885894156993902,1.0031477473932717,BRK.B
2013-03-05,-0.0017564402810303728,1.2418603239971602,0.9985362997658079,1.0097580015612801,BRK.B
2013-03-06,0.00048407396650219155,0.9255205610301097,0.9948688159550779,1.0026139994191112,BRK.B
2013-03-07,-0.001549636803874059,0.7310281209668212,0.9978692493946731,1.0031961259079902,BRK.B
2013-03-08,0.003366031929217239,0.979467165513154,0.9915368340065396,1.0001923446816696,BRK.B
2013-03-11,-0.002891008962127755,0.9122362445614448,0.9965307892454467,1.0036619446853619,BRK.B
2013-03-12,0.010375636468440756,1.0514424852036721,0.9810740705158997,1.0009607070804112,BRK.B
2013-03-13,-0.0057248204929167806,0.802891807745838,0.9991267222976906,1.0062099747719775,BRK.B
2013-03-14,-0.0017339370002889183,0.8870351147900071,0.9978807436663135,1.004238512667373,BRK.B
2013-03-15,0.008488473039452063,2.0244070336218707,0.9915115269605479,1.0011575190508344,BRK.B
2013-03-18,-9.793360101855956e-05,1.000649510470542,0.9980413279796297,1.0072470864753698,BRK.B
2013-03-19,0.005861092116831186,0.9330557825564532,0.9895477190583178,1.0036143401387123,BRK.B
2013-03-20,-0.001565864161283975,0.9165341116542481,0.9969661381875122,1.0038167938931297,BRK.B
2013-03-21,-0.00019619383951340025,1.2342971942429413,0.9979399646851089,1.0061801059446733,BRK.B
2013-03-22,-0.005686832042357077,0.6775559563576578,0.999607804686734,1.0069614668104716,BRK.B
2013-03-25,0.005825242718446547,0.903863776198841,0.9895145631067961,1.0026213592233009,BRK.B
2013-03-26,-0.009038779278841409,0.9695039281616554,0.9958207794732238,1.009233161628924,BRK.B
2013-03-27,0.0004844491812808561,0.6582992791236688,0.994477279333398,1.0023253560701484,BRK.B
2013-03-28,-0.008517228029423245,1.2645497132598167,0.9966124661246613,1.0112272551296944,BRK.B
2013-04-01,0.006719784966881087,0.6744860512913696,0.9904003071901699,1.0027839109148506,BRK.B
2013-04-02,-0.011350519430550278,1.139269678327387,0.9984609465178915,1.0148133897652944,BRK.B
2013-04-03,0.012224012129252405,1.0868301181496114,0.9859755519757415,1.0,BRK.B
2013-04-04,-0.004490731893751184,1.0706712542097858,0.9971335753869673,1.008599273839098,BRK.B
2013-04-05,-0.0023096910788182956,1.027246051635747,0.9945144836878068,1.0046193821576364,BRK.B
2013-04-08,-0.0068873158599579,0.6977056968836578,0.9911995408456094,1.0071742873541227,BRK.B
2013-04-09,0.0024672613399126108,0.7442008045239847,0.9943063199848169,1.0008540520022775,BRK.B
2013-04-10,-0.010069345492543007,0.8675551717330154,0.9965802222855514,1.0104493207941485,BRK.B
2013-04-11,-0.0032900921225795126,0.9899048427385336,0.9966159052453468,1.005640157924422,BRK.B
2013-04-12,-0.005070422535211326,0.8601594913460486,0.9981220657276995,1.0051643192488262,BRK.B
2013-04-15,0.021714713590415644,1.5612699920304987,0.9759453388244103,1.005522276301011,BRK.B
2013-04-16,-0.017760471079874537,1.236278678422091,0.9986703390635387,1.020894671858676,BRK.B
2013-04-17,0.011745912422476978,1.2540562195786864,0.980078932531479,1.0025371170832549,BRK.B
2013-04-18,0.019234431536850085,1.1065333270296058,0.9778137497619501,1.0019996191201677,BRK.B
2013-04-19,-0.01759133964817328,1.1630195802493069,0.9964237386429539,1.01933114247052,BRK.B
2013-04-22,0.0047384382107657315,0.8674156305936387,0.9868271417740713,1.0018953752843063,BRK.B
2013-04-23,-0.01195219123505981,1.1394371276946391,0.9988616960728514,1.0122367672168469,BRK.B
2013-04-24,-0.000281109445277372,0.6819375481340871,0.9966266866566716,1.002623688155922,BRK.B
2013-04-25,-0.004204821528686254,0.9989471085701458,0.998131190431695,1.0095309287983556,BRK.B
2013-04-26,0.004091500836898009,1.0799926023201516,0.9903291798400594,1.0033475915938255,BRK.B
2013-04-29,0.005410952514227058,0.7183298772835387,0.9927232017912119,1.0019591379792891,BRK.B
2013-04-30,0.0026266416510319058,1.4085282608687282,0.9909005628517824,1.00093808630394,BRK.B
