date,o/c,volume,low,high,name
2013-02-08,-0.013906447534766046,1.3439077651983193,0.999157184997893,1.0151706700379266,UNM
2013-02-11,-0.007503126302626231,0.9200136669889416,0.9970821175489789,1.0091704877032097,UNM
2013-02-12,0.0,0.9364348925681032,0.9950351675630947,1.0024824162184525,UNM
2013-02-13,-0.0053366174055828825,1.8496368378714967,1.0,1.0147783251231526,UNM
2013-02-14,-0.0016420361247947105,1.0981198990952592,0.9950738916256158,1.0069786535303777,UNM
2013-02-15,-0.00040899795501028887,1.1909753680805588,0.9979550102249488,1.0065439672801637,UNM
2013-02-19,-0.011006930289441483,1.3976923204383458,0.9979616795760293,1.0134529147982063,UNM
2013-02-20,0.019409623938536208,1.690340091206581,0.9781641730691468,1.002426202992317,UNM
2013-02-21,0.006630750103605476,1.339735601178131,0.9871529216742645,1.0012432656444261,UNM
2013-02-22,-0.004556752278376115,0.9369691330828834,0.9971002485501242,1.0070422535211268,UNM
2013-02-25,0.027880278802788015,1.714099833125238,0.97129971299713,1.002050020500205,UNM
2013-02-26,0.002099076406381222,2.0918624800542855,0.9899244332493702,1.0029387069689337,UNM
2013-02-27,-0.025220680958385935,1.3714940590968245,0.9987389659520808,1.0273224043715847,UNM
2013-02-28,-0.005754212905877541,2.309582553258295,0.9932182490752158,1.011508425811755,UNM
2013-03-01,-0.011924342105263122,1.718965082691314,0.9868421052631579,1.0152138157894737,UNM
2013-03-04,-0.02938775510204077,2.6737608475856205,0.9967346938775511,1.0318367346938775,UNM
2013-03-05,-0.015037593984962367,2.714521351251621,1.0,1.0182034032449545,UNM
2013-03-06,-0.010861132660977407,1.674981762261355,0.997478665632273,1.0133824670287044,UNM
2013-03-07,0.0,1.5873477031853185,0.9923459624952162,1.0036356678147724,UNM
2013-03-08,-0.007984790874524746,1.5235372963334237,0.9982737642585551,1.008745247148289,UNM
2013-03-11,-0.022280966767371596,2.362408453916051,0.9984894259818732,1.026057401812689,UNM
2013-03-12,0.0007404664938912671,1.978541442080606,0.9937060348019251,1.0055534987041836,UNM
2013-03-13,-0.015168331483536815,1.7686612398455255,1.0,1.0162782093969662,UNM
2013-03-14,-0.011272727272727226,1.7732423057231357,0.9989090909090909,1.0132727272727273,UNM
2013-03-15,-0.0003607503607504172,2.6011097219711377,0.9920634920634921,1.0043290043290043,UNM
2013-03-18,-0.007734806629834286,2.0310136643487855,0.9970534069981585,1.0209944751381215,UNM
2013-03-19,-0.008082292432035357,2.141229157866629,1.0,1.0121234386480529,UNM
2013-03-20,-0.0007254261878853671,1.173026500053791,0.9934711643090316,1.005803409503083,UNM
2013-03-21,0.005828779599271408,1.6723850182957856,0.9890746812386156,1.0041894353369765,UNM
2013-03-22,-0.0010924981791696133,1.3494319734481313,0.992352512745812,1.0010924981791696,UNM
2013-03-25,0.0021699819168173136,1.5132452551967694,0.9895117540687162,1.0,UNM
2013-03-26,-0.011167146974063354,1.7644965216861705,0.9985590778097981,1.0153097982708932,UNM
2013-03-27,-0.009349154980222998,1.4165272459042613,0.9971233369291622,1.0104279036317871,UNM
2013-03-28,-0.007848733499821578,2.518747332364988,0.9996432393863717,1.011059579022476,UNM
2013-04-01,0.007430997876857779,0.9931518759995946,0.9909766454352441,1.003184713375796,UNM
2013-04-02,0.007449450159631105,1.4599086925835387,0.9893579283433842,1.0017736786094358,UNM
2013-04-03,0.01595358955765039,1.9674042957393865,0.9807831762146484,1.0050761421319798,UNM
2013-04-04,0.008452774715178258,1.6421566847783091,0.9886071297317162,1.0062477030503492,UNM
2013-04-05,0.01203912716328054,3.4255203973273387,0.9612490594431905,1.0018811136192627,UNM
2013-04-08,-0.0018939393939394209,1.5922501820555606,0.9859848484848486,1.0087121212121213,UNM
2013-04-09,-0.008685800604229623,1.4076083456029247,0.9916918429003022,1.0109516616314198,UNM
2013-04-10,-0.020096762188314073,1.6965499391414478,0.9959062151097879,1.0212132489765537,UNM
2013-04-11,-0.00036429872495451963,1.139369968111041,0.9934426229508196,1.0058287795992713,UNM
2013-04-12,-0.0065982404692082,1.2616564430162645,0.9937683284457477,1.0080645161290323,UNM
2013-04-15,0.03614457831325309,1.2348730611109364,0.9638554216867469,1.0007301935012778,UNM
2013-04-16,-0.0056285178236398555,1.104166558580199,0.9939962476547842,1.0080675422138836,UNM
2013-04-17,0.015071590052750512,1.6609221155431149,0.9796533534287868,1.0022607385079128,UNM
2013-04-18,0.01259541984732818,1.3994427182225444,0.9820610687022902,1.001526717557252,UNM
2013-04-19,-0.014230769230769269,0.9243974175544726,0.9961538461538461,1.0150000000000001,UNM
2013-04-22,0.0007555723460521184,0.9504852319603018,0.9837551945598791,1.0,UNM
2013-04-23,-0.015765765765765695,1.3360300444368216,0.996996996996997,1.0217717717717718,UNM
2013-04-24,-0.0044133872747332634,0.9101460399197784,0.995954394998161,1.0095623390952555,UNM
2013-04-25,-0.0076726342710996456,1.1834804886635668,0.9923273657289002,1.009499451954695,UNM
2013-04-26,0.01197387518142229,0.6502817739116038,0.9843976777939042,1.001088534107402,UNM
2013-04-29,-0.005845816587504572,0.5882664400089065,0.9934234563390574,1.009499451954695,UNM
2013-04-30,-0.012708787218591193,0.9747159245766569,0.9923747276688453,1.0128903413217138,UNM
2013-05-01,0.016648570394498637,1.1328225744850702,0.9829895041621426,1.0137531668476294,UNM
2013-05-02,-0.006952067325283619,0.9401758171483702,0.977314306622759,1.008049762166118,UNM
2013-05-03,0.01437297879985622,1.7221910018972866,0.9838303988501618,1.0079051383399211,UNM
